power,frequency,amplitude,phase,I,Q
17.0,5369945355.1912565,0.12884656972341488,-0.5318613718824365,0.11104829609394073,-0.06534305214881897
17.0,5370095628.4153,0.12936733167967288,-0.5409052917586656,0.11089922487735748,-0.06661282479763031
17.0,5370245901.639344,0.12877007244018043,-0.5240350175088763,0.11149005591869354,-0.06443367898464203
17.0,5370396174.863388,0.12745940337487568,-0.5410621747219034,0.10925336927175522,-0.06564754992723465
17.0,5370546448.087432,0.12915135125440683,-0.5413088108912629,0.11068723350763321,-0.06654628366231918
17.0,5370696721.311476,0.12849284321119842,-0.5449855942148081,0.10987869650125504,-0.06661143153905869
17.0,5370846994.535519,0.12976586880620955,-0.5430892359754859,0.11109467595815659,-0.06706082075834274
17.0,5370997267.7595625,0.13072851684307568,-0.537534578676517,0.1122923493385315,-0.06693559139966965
17.0,5371147540.983606,0.12852041460601257,-0.544110526733508,0.10996053367853165,-0.0665295273065567
17.0,5371297814.20765,0.1309807285794091,-0.538820937685358,0.1124226301908493,-0.0672094002366066
17.0,5371448087.431694,0.12966811908421305,-0.5489222322019641,0.1106182336807251,-0.06765668839216232
17.0,5371598360.655738,0.13166169765356542,-0.5403967131578689,0.1129005178809166,-0.06773681193590164
17.0,5371748633.879782,0.12829924064611636,-0.5418699657430985,0.10991983115673065,-0.06616891920566559
17.0,5371898907.103826,0.1295729159918549,-0.5634495167927928,0.10954324156045914,-0.0692056268453598
17.0,5372049180.327868,0.12958041199875203,-0.547577837410161,0.1106342077255249,-0.0674622505903244
17.0,5372199453.551912,0.1302537730813553,-0.5295073184018302,0.11241630464792252,-0.06579224765300751
17.0,5372349726.775956,0.13122168328754596,-0.5351695517174744,0.11287455260753632,-0.06692133843898773
17.0,5372500000.0,0.12878548497355274,-0.5375403238303862,0.11062295734882355,-0.06594135612249374
17.0,5372650273.224044,0.12962871642642598,-0.537141287002063,0.11137374490499496,-0.06632867455482483
17.0,5372800546.448088,0.12722434387960205,-0.549044009001322,0.10852539539337158,-0.06639482080936432
17.0,5372950819.672132,0.1299801124151371,-0.5430300993129258,0.11128206551074982,-0.06716495752334595
17.0,5373101092.896174,0.1289076221715394,-0.5331367106897936,0.11101745069026947,-0.06551565229892731
17.0,5373251366.120218,0.12894999728219775,-0.5351466652790928,0.11092199385166168,-0.06576026976108551
17.0,5373401639.344262,0.13006107387496166,-0.5426290154724055,0.11137832701206207,-0.06716212630271912
17.0,5373551912.568306,0.12939849695712377,-0.5387189673392682,0.11107134819030762,-0.06638619303703308
17.0,5373702185.79235,0.12826173071669134,-0.5340554992619859,0.11040125787258148,-0.06528884917497635
17.0,5373852459.016394,0.12839375364488217,-0.5387735419567939,0.11020531505346298,-0.06587673723697662
17.0,5374002732.2404375,0.129069086275641,-0.5483494389366701,0.11014576256275177,-0.06728105247020721
17.0,5374153005.46448,0.13056670986379995,-0.547565267306615,0.11147715151309967,-0.06797433644533157
17.0,5374303278.688524,0.1305944460710964,-0.5309394135862627,0.11261574178934097,-0.06612566858530045
17.0,5374453551.912568,0.12884837484198258,-0.5389195038251968,0.11058588325977325,-0.06612613797187805
17.0,5374603825.136612,0.12981895307977262,-0.5428276081971916,0.11115767061710358,-0.06705917418003082
17.0,5374754098.360656,0.12897031284581315,-0.5437363446703672,0.11037043482065201,-0.0667211264371872
17.0,5374904371.5847,0.12867462267480195,-0.5369274012530585,0.1105680912733078,-0.06581683456897736
17.0,5375054644.8087435,0.12876913301632908,-0.5315572764131499,0.1110014095902443,-0.06527002900838852
17.0,5375204918.032787,0.12898845006326146,-0.5431295766825855,0.11042642593383789,-0.06666351854801178
17.0,5375355191.25683,0.1293531840982329,-0.5342209412848946,0.1113298311829567,-0.06586284935474396
17.0,5375505464.480874,0.12830050605522192,-0.5395732512453252,0.11007259786128998,-0.06591694056987762
17.0,5375655737.704918,0.12790286040306845,-0.5275924727902734,0.11051084101200104,-0.0643932893872261
17.0,5375806010.928962,0.12806950942889614,-0.5283567977017412,0.11060551553964615,-0.06456174701452255
17.0,5375956284.153006,0.12882779717340503,-0.5356204699913263,0.11078573763370514,-0.06575044989585876
17.0,5376106557.377049,0.12919005722296112,-0.5346927465574425,0.11115838587284088,-0.0658322423696518
17.0,5376256830.601093,0.12874307014058434,-0.5325989348859864,0.11091090738773346,-0.06537238508462906
17.0,5376407103.825136,0.1278638374203846,-0.5430362626711083,0.10946981608867645,-0.06607208400964737
17.0,5376557377.04918,0.12880138360212656,-0.5361417518184586,0.11072874069213867,-0.0657946988940239
17.0,5376707650.273224,0.12983964683531649,-0.544592775458887,0.11105682700872421,-0.06726600229740143
17.0,5376857923.497268,0.1298637406197362,-0.5386613502441068,0.11147453635931015,-0.06661845743656158
17.0,5377008196.721312,0.1282149810288537,-0.5337457175582679,0.11038123071193695,-0.06523086130619049
17.0,5377158469.945355,0.12962026238924032,-0.5278090150437691,0.11198057979345322,-0.0652821734547615
